DateTime,RealPower
2018-09-02 17:15:00,3137.9959999999996
2019-11-22 22:15:00,3458.639999999999
2020-01-06 16:45:00,4155.528
2018-08-25 07:00:00,2976.6899999999987
2018-10-21 10:30:00,3339.9599999999996
2019-12-19 01:30:00,2527.1459999999997
2019-10-25 16:00:00,4567.2480000000005
2018-11-29 20:15:00,4333.46
2019-11-17 20:00:00,3498.861999999999
2019-10-28 12:45:00,4653.974000000001
2018-09-23 09:30:00,2884.264
2020-02-14 07:15:00,3362.196
2018-12-05 08:45:00,4391.476000000001
2018-09-04 01:45:00,2727.862
2018-12-08 11:15:00,3642.2920000000004
2020-02-22 13:30:00,3392.5800000000004
2019-12-08 12:45:00,3411.578
2018-09-12 10:45:00,4253.581999999999
2018-12-15 14:00:00,3386.184
2018-12-09 12:30:00,3579.7059999999988
2018-10-09 18:45:00,4518.824
2019-11-12 17:30:00,4657.934
2019-10-20 12:45:00,3265.5560000000005
2019-10-20 07:00:00,2723.932
2019-10-06 18:15:00,3374.0039999999995
2020-02-29 09:00:00,2779.818000000001
2020-02-20 15:00:00,4420.29
2019-11-03 00:30:00,2750.0499999999997
2018-12-11 09:45:00,4644.9439999999995
2019-11-04 01:00:00,2775.5060000000003
2018-12-14 14:00:00,4580.429999999999
2019-10-23 17:15:00,4468.304000000001
2018-10-25 10:45:00,4764.182
2020-02-24 02:00:00,2689.1240000000003
2018-11-03 19:00:00,3345.7559999999994
2019-12-06 04:30:00,3053.5660000000007
2018-11-11 23:45:00,3371.7819999999997
2018-11-05 21:45:00,4087.368
2018-10-28 03:30:00,2807.112
2019-11-07 13:45:00,4751.946
2018-10-17 06:15:00,3620.934
2019-12-17 23:30:00,2599.671999999999
2020-02-20 20:30:00,3807.2839999999997
2018-08-21 22:45:00,3222.188
2018-08-25 21:15:00,2962.626
2019-12-01 06:45:00,2638.4219999999996
2018-11-30 03:15:00,2878.4140000000007
2018-12-10 07:30:00,3967.0940000000005
2019-10-08 19:45:00,4268.144
2018-08-14 00:15:00,2796.952
2019-10-12 23:45:00,3028.571999999999
2020-02-18 18:00:00,4317.9800000000005
2018-11-07 03:30:00,2959.202
2019-12-09 07:45:00,3684.9300000000003
2018-11-28 17:15:00,4904.839999999999
2018-11-19 09:00:00,4493.026
2018-11-19 16:45:00,4862.32
2018-08-27 04:00:00,2803.4500000000003
2018-12-09 19:45:00,3923.482
