,consumed_rate,generated_rate,marginal_rate
2019-03-04 19:30:00,328.9563903,303.236799,106.9135703
2019-03-04 19:45:00,328.9563903,298.2846556,142.9133251
2019-03-04 20:00:00,319.3097815,291.9429811,396.7989229
2019-03-04 20:15:00,319.3097815,289.048821,536.2074992
2019-03-04 20:30:00,319.3097815,294.916856,490.4071196
2019-03-04 20:45:00,319.3097815,291.2965826,585.2786979
2019-03-04 21:00:00,320.3007842,286.9341529,518.7963534
2019-03-04 21:15:00,320.3007842,293.8504957,582.7554923
2019-03-04 21:30:00,320.3007842,296.8798695,501.190308
2019-03-04 21:45:00,320.3007842,294.2672429,653.9689586
2019-03-04 22:00:00,315.9186576,294.5869541,505.389505
2019-03-04 22:15:00,315.9186576,288.0556561,794.7872863
2019-03-04 22:30:00,315.9186576,301.0662114,723.0673446
2019-03-04 22:45:00,315.9186576,312.6685335,49.17987133
2019-03-04 23:00:00,362.9840756,341.2578721,727.7075674
2019-03-04 23:15:00,362.9840756,321.756228,632.1478401
2019-03-04 23:30:00,362.9840756,319.8376862,19.78231021
2019-03-04 23:45:00,362.9840756,347.8718903,651.2167152
2019-03-05 00:00:00,402.3558129,361.746524,257.2184819
2019-03-05 00:15:00,402.3558129,348.2796918,592.2231515
2019-03-05 00:30:00,402.3558129,388.8494911,611.6298628
2019-03-05 00:45:00,402.3558129,423.6143614,618.7328983
2019-03-05 01:00:00,511.905806,451.8060834,371.8618196
2019-03-05 01:15:00,511.905806,470.0132501,701.3966841
2019-03-05 01:30:00,511.905806,498.9049653,470.6972786
2019-03-05 01:45:00,511.905806,514.8880464,765.6848294
2019-03-05 02:00:00,572.8539052,526.3037427,624.4652884
2019-03-05 02:15:00,572.8539052,536.8162143,711.4722506
2019-03-05 02:30:00,572.8539052,542.9671016,250.9153993
2019-03-05 02:45:00,572.8539052,543.5852815,295.7131792
2019-03-05 03:00:00,582.4412447,547.3990857,497.4454559
2019-03-05 03:15:00,582.4412447,543.5017651,476.3745887
2019-03-05 03:30:00,582.4412447,542.6267251,541.4949333
2019-03-05 03:45:00,582.4412447,542.7256087,149.2316391
2019-03-05 04:00:00,579.5499886,545.0041412,333.7588993
2019-03-05 04:15:00,579.5499886,537.0989672,487.0856933
2019-03-05 04:30:00,579.5499886,534.2589575,391.026413
2019-03-05 04:45:00,579.5499886,536.3644699,84.37421974
2019-03-05 05:00:00,578.1388269,542.2980643,594.6938846
2019-03-05 05:15:00,578.1388269,536.1398957,464.6011196
2019-03-05 05:30:00,578.1388269,538.173275,265.1165973
2019-03-05 05:45:00,578.1388269,536.4310697,726.3699058
2019-03-05 06:00:00,580.5397275,537.3776682,805.5290405
2019-03-05 06:15:00,580.5397275,532.5008166,333.4315937
2019-03-05 06:30:00,580.5397275,530.3432238,571.8048129
2019-03-05 06:45:00,580.5397275,528.7244847,632.124892
2019-03-05 07:00:00,574.5545793,525.5451067,616.7565254
2019-03-05 07:15:00,574.5545793,530.8797279,59.51938826
2019-03-05 07:30:00,574.5545793,537.086155,311.2436365
2019-03-05 07:45:00,574.5545793,531.3884288,382.7711442
2019-03-05 08:00:00,582.8046564,521.6519241,741.4710492
2019-03-05 08:15:00,582.8046564,526.8811063,663.7003985
2019-03-05 08:30:00,582.8046564,524.1710109,689.0861399
2019-03-05 08:45:00,582.8046564,521.5547726,759.1272868
2019-03-05 09:00:00,572.7374038,518.913724,269.4213809
2019-03-05 09:15:00,572.7374038,513.2171876,421.1672356
2019-03-05 09:30:00,572.7374038,515.1393101,403.0299147
2019-03-05 09:45:00,572.7374038,516.3982024,269.0939154
2019-03-05 10:00:00,578.2508605,518.3074659,47.76332274
2019-03-05 10:15:00,578.2508605,518.8228881,340.9343394
2019-03-05 10:30:00,578.2508605,522.2965739,745.9587626
2019-03-05 10:45:00,578.2508605,517.581972,743.9679824
2019-03-05 11:00:00,574.7899618,518.7373518,366.903048
2019-03-05 11:15:00,574.7899618,511.506128,364.9988103
2019-03-05 11:30:00,574.7899618,514.5581864,409.9583368
2019-03-05 11:45:00,574.7899618,515.1468606,425.4584007
2019-03-05 12:00:00,580.6647031,515.8003738,300.9472179
2019-03-05 12:15:00,580.6647031,516.1303455,615.5052754
2019-03-05 12:30:00,580.6647031,520.3006626,789.3374406
2019-03-05 12:45:00,580.6647031,524.1668967,558.7421535
2019-03-05 13:00:00,566.3840659,504.2851428,93.07724431
2019-03-05 13:15:00,566.3840659,502.2995289,696.8834432
2019-03-05 13:30:00,566.3840659,514.2768725,811.5486504
2019-03-05 13:45:00,566.3840659,522.7373486,768.5961429
2019-03-05 14:00:00,584.2496666,526.3825459,491.1245678
2019-03-05 14:15:00,584.2496666,534.5866105,420.5744647
2019-03-05 14:30:00,584.2496666,533.5119537,783.9046444
2019-03-05 14:45:00,584.2496666,520.0992682,697.737327
2019-03-05 15:00:00,542.8983812,507.985057,508.2410067
2019-03-05 15:15:00,542.8983812,495.2047662,245.3742284
2019-03-05 15:30:00,542.8983812,481.8997049,545.9513435
2019-03-05 15:45:00,542.8983812,467.639808,612.3153049
2019-03-05 16:00:00,483.3578407,443.1883901,640.8782296
2019-03-05 16:15:00,483.3578407,425.4992397,732.9882438
2019-03-05 16:30:00,483.3578407,413.1380771,775.3003069
2019-03-05 16:45:00,483.3578407,384.840998,753.8234546
2019-03-05 17:00:00,428.5443785,368.7133821,721.8081578
2019-03-05 17:15:00,428.5443785,369.659387,490.3346223
2019-03-05 17:30:00,428.5443785,355.6204456,409.2828694
2019-03-05 17:45:00,428.5443785,361.233566,528.8938004
2019-03-05 18:00:00,408.3013344,361.3345353,65.03172588
2019-03-05 18:15:00,408.3013344,347.276844,688.5164217
2019-03-05 18:30:00,408.3013344,327.2441485,725.5046151
2019-03-05 18:45:00,408.3013344,336.6698753,375.2546455
2019-03-05 19:00:00,403.1469815,342.9842684,103.5515434
2019-03-05 19:15:00,403.1469815,358.6732573,388.4380915
2019-03-05 19:30:00,403.1469815,353.4524747,746.4407698
2019-03-05 19:45:00,403.1469815,354.0431981,309.2048332
2019-03-05 20:00:00,401.3138287,356.6615321,274.4093919
2019-03-05 20:15:00,401.3138287,357.4827283,362.8990764
2019-03-05 20:30:00,401.3138287,350.0759758,772.8387092
2019-03-05 20:45:00,401.3138287,352.8256779,439.4551617
2019-03-05 21:00:00,385.9666954,354.4265134,119.3365946
2019-03-05 21:15:00,385.9666954,333.9314099,649.958189
2019-03-05 21:30:00,385.9666954,338.4817091,556.5566155
2019-03-05 21:45:00,385.9666954,344.5942273,254.6202652
2019-03-05 22:00:00,406.022042,355.9597174,598.3213955
2019-03-05 22:15:00,406.022042,348.620041,178.4556533
2019-03-05 22:30:00,406.022042,321.2363402,550.6040357
2019-03-05 22:45:00,406.022042,325.6778113,176.997145
2019-03-05 23:00:00,374.8167453,334.8228458,298.0442295
2019-03-05 23:15:00,374.8167453,325.3212865,590.1626423
2019-03-05 23:30:00,374.8167453,332.7436646,398.2346797
2019-03-05 23:45:00,374.8167453,351.4303504,775.219725
2019-03-06 00:00:00,433.8606838,365.9053024,437.19768
2019-03-06 00:15:00,433.8606838,372.4920818,531.5904785
2019-03-06 00:30:00,433.8606838,403.73033,440.4358754
2019-03-06 00:45:00,433.8606838,425.2468823,791.5126591
2019-03-06 01:00:00,499.7026641,447.4982846,587.9098167
2019-03-06 01:15:00,499.7026641,444.4474631,315.196492
2019-03-06 01:30:00,499.7026641,470.6064877,779.78469
2019-03-06 01:45:00,499.7026641,484.2237775,788.6723528
2019-03-06 02:00:00,546.5894696,500.4653948,511.7900482
2019-03-06 02:15:00,546.5894696,497.7518957,543.3553472
2019-03-06 02:30:00,546.5894696,495.7107827,422.5315356
2019-03-06 02:45:00,546.5894696,488.9279947,447.6338851
2019-03-06 03:00:00,537.6843301,485.2591166,429.0539202
2019-03-06 03:15:00,537.6843301,483.6455375,312.6279778
2019-03-06 03:30:00,537.6843301,472.4377293,308.9380436
2019-03-06 03:45:00,537.6843301,481.8398582,636.122568
2019-03-06 04:00:00,542.2110412,486.0011705,599.7488864
2019-03-06 04:15:00,542.2110412,484.8253216,95.83630313
2019-03-06 04:30:00,542.2110412,485.106576,430.619245
2019-03-06 04:45:00,542.2110412,484.0343099,336.407248
2019-03-06 05:00:00,543.7828598,484.2630573,176.6428496
2019-03-06 05:15:00,543.7828598,489.1606234,296.8577376
2019-03-06 05:30:00,543.7828598,490.1688449,645.9128984
2019-03-06 05:45:00,543.7828598,485.3974011,520.5027128
2019-03-06 06:00:00,549.6683997,489.0529785,143.1843894
2019-03-06 06:15:00,549.6683997,492.1786222,34.90396662
2019-03-06 06:30:00,549.6683997,495.2487285,547.4369782
2019-03-06 06:45:00,549.6683997,498.0253118,307.3722246
2019-03-06 07:00:00,561.125178,496.9879289,410.212702
2019-03-06 07:15:00,561.125178,513.1651754,430.2963874
2019-03-06 07:30:00,561.125178,512.1110317,586.0134816
2019-03-06 07:45:00,561.125178,499.6732465,743.3318729
2019-03-06 08:00:00,524.7647874,490.3549777,385.188615
2019-03-06 08:15:00,524.7647874,473.2367289,759.5012031
2019-03-06 08:30:00,524.7647874,470.9691035,543.8343979
2019-03-06 08:45:00,524.7647874,457.3361037,466.7475333
2019-03-06 09:00:00,496.5603721,447.3448481,263.8897719
2019-03-06 09:15:00,496.5603721,437.1599459,564.157826
2019-03-06 09:30:00,496.5603721,429.9708091,522.0074827
2019-03-06 09:45:00,496.5603721,427.8562739,331.6057989
2019-03-06 10:00:00,492.969578,429.2318802,669.0707747
2019-03-06 10:15:00,492.969578,436.8908669,215.5793995
2019-03-06 10:30:00,492.969578,439.0819336,61.55714356
2019-03-06 10:45:00,492.969578,442.6687271,293.015763
2019-03-06 11:00:00,475.6325674,434.9430901,293.4495922
2019-03-06 11:15:00,475.6325674,411.6770001,212.2351963
2019-03-06 11:30:00,475.6325674,411.5511335,170.5406377
2019-03-06 11:45:00,475.6325674,405.2694127,200.2866312
2019-03-06 12:00:00,473.5345871,404.1790417,112.9734021
2019-03-06 12:15:00,473.5345871,403.7969088,325.6001182
2019-03-06 12:30:00,473.5345871,404.1544781,195.0314204
2019-03-06 12:45:00,473.5345871,417.3832203,458.1203609
2019-03-06 13:00:00,484.6801652,432.7179579,717.8106096
2019-03-06 13:15:00,484.6801652,414.6361792,608.21933
2019-03-06 13:30:00,484.6801652,416.377481,631.935487
2019-03-06 13:45:00,484.6801652,429.3659955,576.6266727
2019-03-06 14:00:00,497.9170063,421.8302308,284.9979293
2019-03-06 14:15:00,497.9170063,420.6599412,212.1248048
2019-03-06 14:30:00,497.9170063,429.5512474,577.6114398
2019-03-06 14:45:00,497.9170063,426.6951414,538.4870918
2019-03-06 15:00:00,493.3148637,421.0440287,289.9706526
2019-03-06 15:15:00,493.3148637,421.5885861,229.3076861
2019-03-06 15:30:00,493.3148637,404.7948657,444.6906097
2019-03-06 15:45:00,493.3148637,397.2200701,383.0609828
2019-03-06 16:00:00,450.6969107,384.526706,249.348066
2019-03-06 16:15:00,450.6969107,377.8594734,413.1536014
2019-03-06 16:30:00,450.6969107,366.6713549,470.0231877
2019-03-06 16:45:00,450.6969107,362.8099701,35.67071321
2019-03-06 17:00:00,422.732519,364.0245459,372.1157641
2019-03-06 17:15:00,422.732519,356.0522732,714.7155643
2019-03-06 17:30:00,422.732519,347.5734306,249.7314407
2019-03-06 17:45:00,422.732519,331.246905,206.5347138
2019-03-06 18:00:00,374.9086729,327.5289654,118.1096527
2019-03-06 18:15:00,374.9086729,317.5738611,332.4657638
2019-03-06 18:30:00,374.9086729,314.4666955,378.2118066
2019-03-06 18:45:00,374.9086729,306.7145716,723.2901707
2019-03-06 19:00:00,365.0220938,306.0255274,527.4849375
2019-03-06 19:15:00,365.0220938,310.5969149,560.6092705
2019-03-06 19:30:00,365.0220938,305.5744033,682.7699635
2019-03-06 19:45:00,365.0220938,307.4898886,49.8520302
2019-03-06 20:00:00,370.5956148,315.0074325,199.9308383
2019-03-06 20:15:00,370.5956148,306.0863532,535.5187074
2019-03-06 20:30:00,370.5956148,295.6292813,452.4439359
2019-03-06 20:45:00,370.5956148,288.3292938,458.8646431
2019-03-06 21:00:00,340.2547758,287.9115184,117.5368578
2019-03-06 21:15:00,340.2547758,295.3502726,532.378947
2019-03-06 21:30:00,340.2547758,286.5153119,305.7281801
2019-03-06 21:45:00,340.2547758,276.3784687,197.3674019
2019-03-06 22:00:00,314.7019046,269.1027931,642.0724106
2019-03-06 22:15:00,314.7019046,268.2129115,185.4161676
2019-03-06 22:30:00,314.7019046,280.3088459,349.3770851
2019-03-06 22:45:00,314.7019046,293.5087951,488.7104261
2019-03-06 23:00:00,357.2014987,299.2294845,240.6284908
2019-03-06 23:15:00,357.2014987,302.7959673,444.8433741
2019-03-06 23:30:00,357.2014987,317.9521912,653.808056
2019-03-06 23:45:00,357.2014987,331.6179702,363.4855329
2019-03-07 00:00:00,397.4065657,338.1528461,686.2899191
2019-03-07 00:15:00,397.4065657,329.7850771,462.8206955
2019-03-07 00:30:00,397.4065657,349.0693202,722.7362538
2019-03-07 00:45:00,397.4065657,383.3100735,782.0416206
2019-03-07 01:00:00,469.3109994,407.6123131,393.7230209
2019-03-07 01:15:00,469.3109994,405.5517057,503.3005388
2019-03-07 01:30:00,469.3109994,429.0012471,801.8314967
2019-03-07 01:45:00,469.3109994,449.7804678,354.2458672
2019-03-07 02:00:00,521.0256704,462.2339995,263.6743832
2019-03-07 02:15:00,521.0256704,469.23568,509.7086476
2019-03-07 02:30:00,521.0256704,468.887541,104.598926
2019-03-07 02:45:00,521.0256704,464.6049406,515.8876581
2019-03-07 03:00:00,524.4520827,465.19825,594.8892372
2019-03-07 03:15:00,524.4520827,466.3663245,664.5815911
2019-03-07 03:30:00,524.4520827,464.182943,403.6826041
2019-03-07 03:45:00,524.4520827,456.6916867,427.0430125
2019-03-07 04:00:00,512.2244231,454.2827811,470.2617294
2019-03-07 04:15:00,512.2244231,455.3240464,253.7837151
2019-03-07 04:30:00,512.2244231,447.824224,108.4586366
2019-03-07 04:45:00,512.2244231,444.1501392,531.8516074
2019-03-07 05:00:00,500.533761,444.2415996,530.2545671
2019-03-07 05:15:00,500.533761,434.1816559,120.4757397
2019-03-07 05:30:00,500.533761,437.2271996,691.5485194
2019-03-07 05:45:00,500.533761,419.8926016,714.9500939
2019-03-07 06:00:00,488.6434102,417.1523402,786.4672471
2019-03-07 06:15:00,488.6434102,422.1527674,339.9267526
2019-03-07 06:30:00,488.6434102,415.4872576,696.9533516
2019-03-07 06:45:00,488.6434102,408.6804059,595.3908085
2019-03-07 07:00:00,496.5834383,409.3550063,35.87688644
2019-03-07 07:15:00,496.5834383,420.5136817,476.3130149
2019-03-07 07:30:00,496.5834383,417.2900027,388.9837377
2019-03-07 07:45:00,496.5834383,408.4601456,611.7819349
2019-03-07 08:00:00,466.6933046,403.9141343,35.37081659
2019-03-07 08:15:00,466.6933046,389.9872163,695.090916
2019-03-07 08:30:00,466.6933046,382.7373727,112.9307626
2019-03-07 08:45:00,466.6933046,379.9260097,374.0974485
2019-03-07 09:00:00,445.6981083,378.9251526,574.4802093
2019-03-07 09:15:00,445.6981083,380.0024514,191.5639672
2019-03-07 09:30:00,445.6981083,372.4992354,706.9359837
2019-03-07 09:45:00,445.6981083,370.4445924,414.1072131
2019-03-07 10:00:00,440.9530829,366.5398597,638.2485029
2019-03-07 10:15:00,440.9530829,368.2387057,529.9066184
2019-03-07 10:30:00,440.9530829,353.8197969,312.9755374
2019-03-07 10:45:00,440.9530829,352.3910177,632.2878895
2019-03-07 11:00:00,431.0815638,348.3555564,583.2575341
2019-03-07 11:15:00,431.0815638,350.5879165,489.0907398
2019-03-07 11:30:00,431.0815638,355.4001116,461.606107
2019-03-07 11:45:00,431.0815638,367.3020005,756.1931775
2019-03-07 12:00:00,436.9960242,371.7685391,388.5821258
2019-03-07 12:15:00,436.9960242,355.1604619,542.2315485
2019-03-07 12:30:00,436.9960242,352.9956062,58.6098193
2019-03-07 12:45:00,436.9960242,368.9015198,664.57864
2019-03-07 13:00:00,452.7835213,388.8637535,380.4576696
2019-03-07 13:15:00,452.7835213,379.8193122,592.8402103
2019-03-07 13:30:00,452.7835213,386.4895232,742.3594012
2019-03-07 13:45:00,452.7835213,390.2605564,314.3003683
2019-03-07 14:00:00,467.8051233,387.5126406,82.60576184
2019-03-07 14:15:00,467.8051233,386.5662193,2.619464475
2019-03-07 14:30:00,467.8051233,388.8516978,136.8124669
2019-03-07 14:45:00,467.8051233,378.2466148,402.7048152
2019-03-07 15:00:00,407.4111534,354.8362754,657.1921439
2019-03-07 15:15:00,407.4111534,328.9587441,631.7095809
2019-03-07 15:30:00,407.4111534,306.2838082,606.4921345
2019-03-07 15:45:00,407.4111534,278.0825145,587.965089
2019-03-07 16:00:00,285.336359,236.689946,656.1200194
2019-03-07 16:15:00,285.336359,212.7498296,402.6342012
2019-03-07 16:30:00,285.336359,210.5311093,350.9497671
2019-03-07 16:45:00,285.336359,203.231792,262.2565773
2019-03-07 17:00:00,239.5174055,194.7692021,640.4952228
2019-03-07 17:15:00,239.5174055,184.2429982,108.8823854
2019-03-07 17:30:00,239.5174055,181.8436679,600.1617502
2019-03-07 17:45:00,239.5174055,180.7331057,259.2078499
2019-03-07 18:00:00,223.6074293,181.2054767,345.7470444
2019-03-07 18:15:00,223.6074293,169.3165261,470.2314195
2019-03-07 18:30:00,223.6074293,171.6080857,520.8871245
2019-03-07 18:45:00,223.6074293,170.7144898,159.6366393
2019-03-07 19:00:00,214.2439619,168.2309007,478.8428851
2019-03-07 19:15:00,214.2439619,167.6967719,277.9009914
2019-03-07 19:30:00,214.2439619,169.0814658,644.2405962
2019-03-07 19:45:00,214.2439619,166.0919473,524.7470965
2019-03-07 20:00:00,225.8766059,170.3643821,457.8264507
2019-03-07 20:15:00,225.8766059,180.1497458,338.7559451
2019-03-07 20:30:00,225.8766059,182.4310513,270.4117262
2019-03-07 20:45:00,225.8766059,186.4473436,595.3523435
2019-03-07 21:00:00,231.0095036,188.7706559,448.8092696
2019-03-07 21:15:00,231.0095036,183.3194337,156.0745029
2019-03-07 21:30:00,231.0095036,196.4671153,686.6690068
2019-03-07 21:45:00,231.0095036,191.9035239,553.8679393
2019-03-07 22:00:00,258.0773375,201.7828849,596.1512116
2019-03-07 22:15:00,258.0773375,210.3869887,514.2287524
2019-03-07 22:30:00,258.0773375,213.7444829,505.8872626
2019-03-07 22:45:00,258.0773375,218.5075558,710.7140443
2019-03-07 23:00:00,282.4491599,222.1783194,390.1928604
2019-03-07 23:15:00,282.4491599,220.7300571,514.4553818
2019-03-07 23:30:00,282.4491599,238.0560109,667.9203908
2019-03-07 23:45:00,282.4491599,251.7323247,746.3993586
2019-03-08 00:00:00,331.3115264,270.7094314,224.4140675
2019-03-08 00:15:00,331.3115264,272.4032139,506.4150702
2019-03-08 00:30:00,331.3115264,279.8716927,513.5083159
2019-03-08 00:45:00,331.3115264,305.5793082,549.4973818
2019-03-08 01:00:00,423.6555998,329.1125889,721.135271
2019-03-08 01:15:00,423.6555998,368.4035126,624.5031996
2019-03-08 01:30:00,423.6555998,392.751001,512.0082449
2019-03-08 01:45:00,423.6555998,411.8430866,573.6898521
2019-03-08 02:00:00,492.4249411,428.1446549,617.5061528
2019-03-08 02:15:00,492.4249411,442.2025876,629.8954439
2019-03-08 02:30:00,492.4249411,449.0445603,300.58832
2019-03-08 02:45:00,492.4249411,452.7864169,605.4932054
2019-03-08 03:00:00,507.327816,459.4672324,521.5744295
2019-03-08 03:15:00,507.327816,460.4937042,481.7919037
2019-03-08 03:30:00,507.327816,458.4738327,148.9440008
2019-03-08 03:45:00,507.327816,451.3853443,606.6106657
2019-03-08 04:00:00,481.8150176,438.3803952,22.51993429
2019-03-08 04:15:00,481.8150176,422.398282,40.52201125
2019-03-08 04:30:00,481.8150176,418.033284,456.2278685
2019-03-08 04:45:00,481.8150176,413.3089724,524.3186506
2019-03-08 05:00:00,479.4298545,412.2211168,233.7371211
2019-03-08 05:15:00,479.4298545,414.5278282,306.7637084
2019-03-08 05:30:00,479.4298545,416.5576427,210.1756707
2019-03-08 05:45:00,479.4298545,414.1454851,517.615792
2019-03-08 06:00:00,484.0405339,411.1229784,410.1053635
2019-03-08 06:15:00,484.0405339,406.9607738,369.4402771
2019-03-08 06:30:00,484.0405339,407.2961091,216.3088473
2019-03-08 06:45:00,484.0405339,399.8844419,588.3741458
2019-03-08 07:00:00,468.3333968,391.1104685,684.8625481
2019-03-08 07:15:00,468.3333968,380.5866394,472.9844174
2019-03-08 07:30:00,468.3333968,374.3361697,508.0109079
2019-03-08 07:45:00,468.3333968,360.8150711,606.175967
2019-03-08 08:00:00,447.9198372,359.4309392,169.1276004
2019-03-08 08:15:00,447.9198372,362.447817,732.495349
2019-03-08 08:30:00,447.9198372,364.0343808,131.5682008
2019-03-08 08:45:00,447.9198372,356.1630232,439.0931361
2019-03-08 09:00:00,411.6052872,346.7839497,585.2660236
2019-03-08 09:15:00,411.6052872,337.414139,356.6307102
2019-03-08 09:30:00,411.6052872,333.1098276,53.37912855
2019-03-08 09:45:00,411.6052872,331.3872275,313.7439294
2019-03-08 10:00:00,395.6495762,332.130502,200.898816
2019-03-08 10:15:00,395.6495762,329.9980175,273.2938274
2019-03-08 10:30:00,395.6495762,329.7045383,61.51513082
2019-03-08 10:45:00,395.6495762,331.5588933,321.9985496
2019-03-08 11:00:00,404.7940453,334.2134202,534.2261371
2019-03-08 11:15:00,404.7940453,337.1735831,504.5510149
2019-03-08 11:30:00,404.7940453,338.3383111,473.4208832
2019-03-08 11:45:00,404.7940453,338.5083396,443.8172415
2019-03-08 12:00:00,404.871722,334.0077757,632.7760922
2019-03-08 12:15:00,404.871722,334.3078584,360.3029091
2019-03-08 12:30:00,404.871722,330.840181,212.2438169
2019-03-08 12:45:00,404.871722,328.7765769,554.5311777
2019-03-08 13:00:00,395.3121484,326.47749,295.500139
2019-03-08 13:15:00,395.3121484,319.0794777,231.0599311
2019-03-08 13:30:00,395.3121484,321.1439567,338.9767692
2019-03-08 13:45:00,395.3121484,324.6688177,591.9239094
2019-03-08 14:00:00,407.1482285,327.4411198,188.2983887
2019-03-08 14:15:00,407.1482285,325.5823221,459.9788154
2019-03-08 14:30:00,407.1482285,328.9675689,334.1705093
2019-03-08 14:45:00,407.1482285,325.0265344,386.8964247
2019-03-08 15:00:00,365.4329337,312.4838265,546.2285977
2019-03-08 15:15:00,365.4329337,292.9696023,397.9288197
2019-03-08 15:30:00,365.4329337,264.6608152,750.962673
2019-03-08 15:45:00,365.4329337,230.4003571,602.0982325
2019-03-08 16:00:00,259.6529628,220.2928301,363.6013443
2019-03-08 16:15:00,259.6529628,191.27097,696.1493966
2019-03-08 16:30:00,259.6529628,171.641526,318.1490562
2019-03-08 16:45:00,259.6529628,164.1886696,248.0123007
2019-03-08 17:00:00,192.1134673,167.7958792,334.7974352
2019-03-08 17:15:00,192.1134673,151.4476919,509.3436496
2019-03-08 17:30:00,192.1134673,151.3137237,139.7542411
2019-03-08 17:45:00,192.1134673,148.6575445,504.7724513
2019-03-08 18:00:00,179.2083613,154.8152281,212.1647468
2019-03-08 18:15:00,179.2083613,149.1319241,589.7092305
2019-03-08 18:30:00,179.2083613,143.3666237,680.1436483
2019-03-08 18:45:00,179.2083613,134.7522052,268.3067007
2019-03-08 19:00:00,184.1918084,139.9436889,279.8187354
2019-03-08 19:15:00,184.1918084,151.8128013,337.8545848
2019-03-08 19:30:00,184.1918084,145.1923077,470.046125
2019-03-08 19:45:00,184.1918084,142.8847953,269.964418
2019-03-08 20:00:00,174.7198514,141.0695928,96.81111396
2019-03-08 20:15:00,174.7198514,144.9291469,167.1078891
2019-03-08 20:30:00,174.7198514,147.2257839,433.0055005
2019-03-08 20:45:00,174.7198514,143.5778275,289.5104115
2019-03-08 21:00:00,176.7058117,144.1417878,19.3287332
2019-03-08 21:15:00,176.7058117,149.0260272,667.195008
2019-03-08 21:30:00,176.7058117,144.707313,76.97718991
2019-03-08 21:45:00,176.7058117,150.8352907,90.25888835
2019-03-08 22:00:00,166.0761326,152.6458015,474.7152712
2019-03-08 22:15:00,166.0761326,146.8225617,171.2743294
2019-03-08 22:30:00,166.0761326,158.0331248,83.26985477
2019-03-08 22:45:00,166.0761326,163.6632991,504.1725808
2019-03-08 23:00:00,201.6336554,182.9636793,687.1408498
2019-03-08 23:15:00,201.6336554,176.0802749,450.5283854
2019-03-08 23:30:00,201.6336554,176.4454857,346.0257099
2019-03-08 23:45:00,201.6336554,191.9380658,370.8751087
2019-03-09 00:00:00,246.3393734,206.7246557,318.6334976
2019-03-09 00:15:00,246.3393734,225.7218285,392.8315093
2019-03-09 00:30:00,246.3393734,230.8605264,580.4625202
2019-03-09 00:45:00,246.3393734,255.3795344,356.3792626
2019-03-09 01:00:00,362.3695486,286.8654407,526.0191832
2019-03-09 01:15:00,362.3695486,319.9481139,630.3214152
2019-03-09 01:30:00,362.3695486,366.1515799,660.8708623
2019-03-09 01:45:00,362.3695486,376.2336266,594.0793033
2019-03-09 02:00:00,457.5714574,379.7334358,402.6967709
2019-03-09 02:15:00,457.5714574,395.4761962,622.1414482
2019-03-09 02:30:00,457.5714574,400.5586909,377.7223806
2019-03-09 02:45:00,457.5714574,409.5491661,530.9817777
2019-03-09 03:00:00,479.1206718,413.5556447,388.4910933
2019-03-09 03:15:00,479.1206718,410.5082952,121.0330636
2019-03-09 03:30:00,479.1206718,419.3609751,299.6101999
2019-03-09 03:45:00,479.1206718,417.6599599,387.3077343
2019-03-09 04:00:00,481.88834,412.8303961,556.3967181
2019-03-09 04:15:00,481.88834,405.7239563,221.4905683
2019-03-09 04:30:00,481.88834,417.5433512,248.0226065
2019-03-09 04:45:00,481.88834,410.7534616,237.5471813
2019-03-09 05:00:00,470.3568605,403.2236088,369.9890227
2019-03-09 05:15:00,470.3568605,394.9406755,150.0967014
2019-03-09 05:30:00,470.3568605,387.2255609,314.3832775
2019-03-09 05:45:00,470.3568605,375.0200958,685.1068867
2019-03-09 06:00:00,452.2270695,363.4508212,132.3450283
2019-03-09 06:15:00,452.2270695,356.2573541,716.5471984
2019-03-09 06:30:00,452.2270695,359.6302813,359.7752649
2019-03-09 06:45:00,452.2270695,355.332438,424.8068457
2019-03-09 07:00:00,440.5495497,349.7569705,430.8018863
2019-03-09 07:15:00,440.5495497,360.3037272,46.29646311
2019-03-09 07:30:00,440.5495497,359.8216174,509.6536101
2019-03-09 07:45:00,440.5495497,355.7703355,583.6148505
2019-03-09 08:00:00,429.2092021,347.9646196,192.0530105
2019-03-09 08:15:00,429.2092021,342.3181135,415.1349691
2019-03-09 08:30:00,429.2092021,333.8031004,616.4561941
2019-03-09 08:45:00,429.2092021,335.561212,630.435246
2019-03-09 09:00:00,408.0984709,321.1724451,690.6348166
2019-03-09 09:15:00,408.0984709,312.814922,421.5775731
2019-03-09 09:30:00,408.0984709,323.3379997,465.7455014
2019-03-09 09:45:00,408.0984709,332.9432021,49.8520302
2019-03-09 10:00:00,427.4016194,336.2277601,368.4675705
2019-03-09 10:15:00,427.4016194,339.104018,143.9728753
2019-03-09 10:30:00,427.4016194,343.3980959,443.8648641
2019-03-09 10:45:00,427.4016194,344.86986,185.3850538
2019-03-09 11:00:00,439.4780809,352.0761953,107.4943257
2019-03-09 11:15:00,439.4780809,365.8773729,238.860249
2019-03-09 11:30:00,439.4780809,360.0486625,254.4094471
2019-03-09 11:45:00,439.4780809,357.4291454,593.9701993
2019-03-09 12:00:00,434.8506912,356.891668,334.5729272
2019-03-09 12:15:00,434.8506912,360.1645977,461.7210417
2019-03-09 12:30:00,434.8506912,362.4790382,659.7952007
2019-03-09 12:45:00,434.8506912,367.9538014,338.3379873
2019-03-09 13:00:00,439.9669166,366.8872279,99.48440768
